id,sequence,domain,response_type,task,choices,response,some_entails_all,similar_experiment,enc_task,task_content,enc_responses,rt,intermediate_responses
TEVVIUDRGU,58,syllogistic,multiple-choice,No;writers;drivers/Some;hikers;writers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,No;drivers;hikers|No;hikers;drivers,False,False,EI2,"['drivers', 'writers', 'hikers']","['eac', 'eca']",61822,"[{'state': ['eca'], 'rt': 8171}, {'state': ['eac', 'eca'], 'rt': 43137}, {'state': ['iac', 'eac', 'eca'], 'rt': 49234}, {'state': ['iac', 'eca'], 'rt': 52771}, {'state': ['iac', 'eac', 'eca'], 'rt': 59971}, {'state': ['eac', 'eca'], 'rt': 60696}]"
TEVVIUDRGU,59,syllogistic,multiple-choice,Some not;painters;actors/Some not;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,No;actors;workers|No;workers;actors,False,False,OO2,"['actors', 'painters', 'workers']","['eac', 'eca']",136087,"[{'state': ['iac'], 'rt': 111192}, {'state': ['iac', 'eac'], 'rt': 117594}, {'state': ['eac'], 'rt': 127809}, {'state': ['eac', 'eca'], 'rt': 130019}]"
TEVVIUDRGU,60,syllogistic,multiple-choice,Some;chefs;scientists/All;runners;chefs,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|No;scientists;runners|No;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|NVC,No;scientists;runners|No;runners;scientists,False,False,IA2,"['scientists', 'chefs', 'runners']","['eac', 'eca']",16130,"[{'state': ['eac'], 'rt': 7009}, {'state': ['eac', 'eca'], 'rt': 11402}]"
TEVVIUDRGU,61,syllogistic,multiple-choice,Some;cleaners;auditors/Some not;painters;cleaners,All;auditors;painters|All;painters;auditors|Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors|NVC,No;auditors;painters|No;painters;auditors,False,False,IO2,"['auditors', 'cleaners', 'painters']","['eac', 'eca']",18458,"[{'state': ['eac'], 'rt': 12853}, {'state': ['eac', 'eca'], 'rt': 14876}]"
TEVVIUDRGU,62,syllogistic,multiple-choice,No;trainers;architects/Some not;architects;designers,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|No;trainers;designers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|NVC,No;trainers;designers|No;designers;trainers,False,False,EO1,"['trainers', 'architects', 'designers']","['eac', 'eca']",16100,"[{'state': ['eca'], 'rt': 13690}, {'state': ['eac', 'eca'], 'rt': 14508}]"
TEVVIUDRGU,63,syllogistic,multiple-choice,Some not;engineers;campers/No;engineers;fencers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|No;campers;fencers|No;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|NVC,No;campers;fencers|No;fencers;campers,False,False,OE4,"['campers', 'engineers', 'fencers']","['eac', 'eca']",9501,"[{'state': ['eca'], 'rt': 4367}, {'state': ['eac', 'eca'], 'rt': 6112}]"
TEVVIUDRGU,64,syllogistic,multiple-choice,Some not;planners;surfers/Some not;planners;artists,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,Some not;surfers;artists|Some not;artists;surfers,False,False,OO4,"['surfers', 'planners', 'artists']","['oac', 'oca']",27180,"[{'state': ['iac'], 'rt': 4096}, {'state': ['iac', 'oac'], 'rt': 8082}, {'state': ['oac'], 'rt': 9047}, {'state': ['eac', 'oac'], 'rt': 17735}, {'state': ['oac'], 'rt': 19665}, {'state': ['oac', 'oca'], 'rt': 23528}]"
TEVVIUDRGU,65,syllogistic,multiple-choice,Some not;waiters;managers/Some;waiters;brokers,All;managers;brokers|All;brokers;managers|Some;managers;brokers|Some;brokers;managers|No;managers;brokers|No;brokers;managers|Some not;managers;brokers|Some not;brokers;managers|NVC,No;managers;brokers|No;brokers;managers,False,False,OI4,"['managers', 'waiters', 'brokers']","['eac', 'eca']",12373,"[{'state': ['eac'], 'rt': 7331}, {'state': ['eac', 'eca'], 'rt': 9683}]"
TFFNFMITZY,1,syllogistic,multiple-choice,All;dentists;lifeguards/Some;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|NVC,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|Some not;lifeguards;plumbers,False,False,AI2,"['lifeguards', 'dentists', 'plumbers']","['aac', 'aca', 'iac', 'ica', 'oac']",54618,"[{'state': ['aac'], 'rt': 22489}, {'state': ['aac', 'aca'], 'rt': 25395}, {'state': ['aac'], 'rt': 27084}, {'state': ['aac', 'iac'], 'rt': 33628}, {'state': ['aac', 'iac', 'ica'], 'rt': 40114}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 48557}, {'state': ['aac', 'aca', 'iac', 'ica', 'oac'], 'rt': 51153}]"
TFFNFMITZY,2,syllogistic,multiple-choice,All;analysts;novelists/Some;travelers;novelists,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts,False,False,AI3,"['analysts', 'novelists', 'travelers']","['aac', 'aca', 'iac', 'ica']",22638,"[{'state': ['aac'], 'rt': 9981}, {'state': ['aac', 'iac'], 'rt': 15292}, {'state': ['aac', 'iac', 'ica'], 'rt': 16383}, {'state': ['aac', 'iac', 'ica', 'eca'], 'rt': 18254}, {'state': ['aac', 'iac', 'ica'], 'rt': 18964}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 20465}]"
TFFNFMITZY,3,syllogistic,multiple-choice,Some;managers;clerks/Some not;models;clerks,All;managers;models|All;models;managers|Some;managers;models|Some;models;managers|No;managers;models|No;models;managers|Some not;managers;models|Some not;models;managers|NVC,No;managers;models|No;models;managers|Some not;managers;models,False,False,IO3,"['managers', 'clerks', 'models']","['eac', 'eca', 'oac']",22728,"[{'state': ['aac'], 'rt': 7670}, {'state': ['aac', 'eac'], 'rt': 15654}, {'state': ['aac', 'eac', 'eca'], 'rt': 16537}, {'state': ['aac', 'eac', 'eca', 'oac'], 'rt': 17375}, {'state': ['nvc'], 'rt': 18139}, {'state': ['eac'], 'rt': 19301}, {'state': ['eac', 'oac'], 'rt': 19924}, {'state': ['eac', 'eca', 'oac'], 'rt': 20565}]"
TFFNFMITZY,4,syllogistic,multiple-choice,All;lifeguards;cyclists/Some not;divers;cyclists,All;lifeguards;divers|All;divers;lifeguards|Some;lifeguards;divers|Some;divers;lifeguards|No;lifeguards;divers|No;divers;lifeguards|Some not;lifeguards;divers|Some not;divers;lifeguards|NVC,All;lifeguards;divers|All;divers;lifeguards|No;lifeguards;divers,False,False,AO3,"['lifeguards', 'cyclists', 'divers']","['aac', 'aca', 'eac']",39274,"[{'state': ['aac'], 'rt': 30396}, {'state': ['aac', 'aca'], 'rt': 31078}, {'state': ['aac', 'aca', 'eac'], 'rt': 32195}]"
TFFNFMITZY,5,syllogistic,multiple-choice,No;judges;athletes/Some not;athletes;drillers,All;judges;drillers|All;drillers;judges|Some;judges;drillers|Some;drillers;judges|No;judges;drillers|No;drillers;judges|Some not;judges;drillers|Some not;drillers;judges|NVC,All;judges;drillers|Some;judges;drillers|Some;drillers;judges|No;drillers;judges,False,False,EO1,"['judges', 'athletes', 'drillers']","['aac', 'iac', 'ica', 'eca']",15148,"[{'state': ['aac'], 'rt': 7973}, {'state': ['aac', 'iac'], 'rt': 8713}, {'state': ['aac', 'iac', 'eca'], 'rt': 10217}, {'state': ['aac', 'iac', 'ica', 'eca'], 'rt': 11747}]"
TFFNFMITZY,6,syllogistic,multiple-choice,All;campers;engineers/Some not;engineers;fencers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|No;campers;fencers|No;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|NVC,All;campers;fencers|Some;campers;fencers|Some;fencers;campers|Some not;fencers;campers,False,False,AO1,"['campers', 'engineers', 'fencers']","['aac', 'iac', 'ica', 'oca']",8927,"[{'state': ['ica'], 'rt': 3824}, {'state': ['iac', 'ica'], 'rt': 4506}, {'state': ['aac', 'iac', 'ica'], 'rt': 5623}, {'state': ['aac', 'iac', 'ica', 'oca'], 'rt': 6898}]"
TFFNFMITZY,7,syllogistic,multiple-choice,No;cooks;mayors/No;swimmers;cooks,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|NVC,All;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors,False,False,EE2,"['mayors', 'cooks', 'swimmers']","['aac', 'ica', 'eac', 'eca']",10946,"[{'state': ['aac'], 'rt': 7398}, {'state': ['aac', 'ica'], 'rt': 8197}, {'state': ['aac', 'ica', 'eac'], 'rt': 8969}, {'state': ['aac', 'ica', 'eac', 'eca'], 'rt': 9758}]"
TFFNFMITZY,8,syllogistic,multiple-choice,No;linguists;students/No;linguists;climbers,All;students;climbers|All;climbers;students|Some;students;climbers|Some;climbers;students|No;students;climbers|No;climbers;students|Some not;students;climbers|Some not;climbers;students|NVC,All;students;climbers|All;climbers;students|Some;students;climbers|Some;climbers;students,False,False,EE4,"['students', 'linguists', 'climbers']","['aac', 'aca', 'iac', 'ica']",6101,"[{'state': ['aac'], 'rt': 2305}, {'state': ['aac', 'ica'], 'rt': 2922}, {'state': ['aac', 'aca', 'ica'], 'rt': 3678}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 4523}]"
TFFNFMITZY,9,syllogistic,multiple-choice,Some;teachers;painters/All;plumbers;painters,All;teachers;plumbers|All;plumbers;teachers|Some;teachers;plumbers|Some;plumbers;teachers|No;teachers;plumbers|No;plumbers;teachers|Some not;teachers;plumbers|Some not;plumbers;teachers|NVC,All;teachers;plumbers|All;plumbers;teachers|Some;plumbers;teachers|No;teachers;plumbers,False,False,IA3,"['teachers', 'painters', 'plumbers']","['aac', 'aca', 'ica', 'eac']",9808,"[{'state': ['aac'], 'rt': 3527}, {'state': ['aac', 'ica'], 'rt': 4239}, {'state': ['aac', 'ica', 'eac'], 'rt': 5464}, {'state': ['aac', 'aca', 'ica', 'eac'], 'rt': 6277}]"
TFFNFMITZY,10,syllogistic,multiple-choice,Some;dentists;actors/No;buyers;dentists,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors|NVC,No;actors;buyers|No;buyers;actors|Some not;actors;buyers,False,False,IE2,"['actors', 'dentists', 'buyers']","['eac', 'eca', 'oac']",22487,"[{'state': ['eac'], 'rt': 13097}, {'state': ['eac', 'eca'], 'rt': 13802}, {'state': ['eac', 'eca', 'oca'], 'rt': 14635}, {'state': ['eac', 'eca', 'oac', 'oca'], 'rt': 15296}, {'state': ['nvc'], 'rt': 15992}, {'state': ['eca'], 'rt': 17985}, {'state': ['eac', 'eca'], 'rt': 19002}, {'state': ['eac', 'eca', 'oac'], 'rt': 19713}]"
TFFNFMITZY,11,syllogistic,multiple-choice,Some;tutors;packers/Some not;butchers;tutors,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,No;packers;butchers|No;butchers;packers|Some not;packers;butchers,False,False,IO2,"['packers', 'tutors', 'butchers']","['eac', 'eca', 'oac']",7595,"[{'state': ['eca'], 'rt': 4857}, {'state': ['eac', 'eca'], 'rt': 5934}, {'state': ['eac', 'eca', 'oac'], 'rt': 6645}]"
TFFNFMITZY,12,syllogistic,multiple-choice,Some;potters;sculptors/All;miners;potters,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,All;sculptors;miners|All;miners;sculptors|Some;miners;sculptors,False,False,IA2,"['sculptors', 'potters', 'miners']","['aac', 'aca', 'ica']",9765,"[{'state': ['aac'], 'rt': 5457}, {'state': ['aac', 'ica'], 'rt': 6151}, {'state': ['aac', 'aca', 'ica'], 'rt': 7309}]"
TFFNFMITZY,13,syllogistic,multiple-choice,Some not;architects;trainers/Some not;architects;designers,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|No;trainers;designers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|NVC,No;trainers;designers|No;designers;trainers|Some not;designers;trainers,False,False,OO4,"['trainers', 'architects', 'designers']","['eac', 'eca', 'oca']",11115,"[{'state': ['oca'], 'rt': 6451}, {'state': ['eca', 'oca'], 'rt': 8083}, {'state': ['eac', 'eca', 'oca'], 'rt': 9957}]"
TFFNFMITZY,14,syllogistic,multiple-choice,Some;nurses;actors/All;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,All;nurses;drillers|All;drillers;nurses|Some;drillers;nurses,False,False,IA1,"['nurses', 'actors', 'drillers']","['aac', 'aca', 'ica']",12261,"[{'state': ['aac'], 'rt': 8693}, {'state': ['aac', 'ica'], 'rt': 9566}, {'state': ['aac', 'aca', 'ica'], 'rt': 10557}]"
TFFNFMITZY,15,syllogistic,multiple-choice,Some;soldiers;assistants/No;barbers;assistants,All;soldiers;barbers|All;barbers;soldiers|Some;soldiers;barbers|Some;barbers;soldiers|No;soldiers;barbers|No;barbers;soldiers|Some not;soldiers;barbers|Some not;barbers;soldiers|NVC,No;soldiers;barbers|No;barbers;soldiers|Some not;barbers;soldiers,False,False,IE3,"['soldiers', 'assistants', 'barbers']","['eac', 'eca', 'oca']",12749,"[{'state': ['oca'], 'rt': 7557}, {'state': ['eca', 'oca'], 'rt': 8254}, {'state': ['eac', 'eca', 'oca'], 'rt': 8969}]"
TFFNFMITZY,16,syllogistic,multiple-choice,All;porters;judges/All;brewers;porters,All;judges;brewers|All;brewers;judges|Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges|NVC,All;judges;brewers|Some;judges;brewers|Some;brewers;judges,False,False,AA2,"['judges', 'porters', 'brewers']","['aac', 'iac', 'ica']",11649,"[{'state': ['aac'], 'rt': 8036}, {'state': ['aac', 'ica'], 'rt': 8750}, {'state': ['aac', 'iac', 'ica'], 'rt': 10370}]"
TFFNFMITZY,17,syllogistic,multiple-choice,Some not;actors;lawyers/Some;swimmers;actors,All;lawyers;swimmers|All;swimmers;lawyers|Some;lawyers;swimmers|Some;swimmers;lawyers|No;lawyers;swimmers|No;swimmers;lawyers|Some not;lawyers;swimmers|Some not;swimmers;lawyers|NVC,No;lawyers;swimmers|No;swimmers;lawyers|Some not;lawyers;swimmers|Some not;swimmers;lawyers,False,False,OI2,"['lawyers', 'actors', 'swimmers']","['eac', 'eca', 'oac', 'oca']",11664,"[{'state': ['oca'], 'rt': 6922}, {'state': ['eac', 'oca'], 'rt': 7583}, {'state': ['eac', 'oac', 'oca'], 'rt': 8669}, {'state': ['eac', 'eca', 'oac', 'oca'], 'rt': 10599}]"
TFFNFMITZY,18,syllogistic,multiple-choice,No;poets;agents/No;agents;skaters,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,No;poets;skaters|No;skaters;poets|Some not;poets;skaters,False,False,EE1,"['poets', 'agents', 'skaters']","['eac', 'eca', 'oac']",7444,"[{'state': ['eac'], 'rt': 4411}, {'state': ['eac', 'eca'], 'rt': 5136}, {'state': ['eac', 'eca', 'oac'], 'rt': 6620}]"
TFFNFMITZY,19,syllogistic,multiple-choice,No;sculptors;bakers/Some;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,All;sculptors;gamblers|Some;sculptors;gamblers|Some;gamblers;sculptors|Some not;sculptors;gamblers,False,False,EI1,"['sculptors', 'bakers', 'gamblers']","['aac', 'iac', 'ica', 'oac']",12674,"[{'state': ['iac'], 'rt': 3254}, {'state': ['iac', 'ica'], 'rt': 3876}, {'state': ['aac', 'iac', 'ica'], 'rt': 4594}, {'state': ['aac', 'iac', 'ica', 'oac'], 'rt': 8122}]"
TFFNFMITZY,20,syllogistic,multiple-choice,Some not;soldiers;editors/All;florists;editors,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,All;soldiers;florists|Some;soldiers;florists|Some;florists;soldiers|Some not;soldiers;florists,False,False,OA3,"['soldiers', 'editors', 'florists']","['aac', 'iac', 'ica', 'oac']",15571,"[{'state': ['oac'], 'rt': 9116}, {'state': ['aac', 'oac'], 'rt': 10247}, {'state': ['aac', 'iac', 'oac'], 'rt': 10942}, {'state': ['aac', 'iac', 'ica', 'oac'], 'rt': 11608}]"
TFFNFMITZY,21,syllogistic,multiple-choice,Some;skaters;chemists/Some;hikers;skaters,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists|No;chemists;hikers|No;hikers;chemists|Some not;chemists;hikers|Some not;hikers;chemists|NVC,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists,False,False,II2,"['chemists', 'skaters', 'hikers']","['aac', 'aca', 'iac', 'ica']",9442,"[{'state': ['aac'], 'rt': 4969}, {'state': ['aac', 'aca'], 'rt': 5650}, {'state': ['aac', 'aca', 'iac'], 'rt': 6386}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 7106}]"
TFFNFMITZY,22,syllogistic,multiple-choice,No;actors;painters/Some not;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors,False,False,EO3,"['actors', 'painters', 'workers']","['eac', 'eca', 'oac', 'oca']",12945,"[{'state': ['aac'], 'rt': 2989}, {'state': ['aac', 'ica'], 'rt': 3800}, {'state': ['aac', 'ica', 'oac'], 'rt': 5667}, {'state': ['aac', 'ica', 'eac', 'oac'], 'rt': 6841}, {'state': ['aac', 'ica', 'eac', 'eca', 'oac'], 'rt': 8442}, {'state': ['aac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 9153}, {'state': ['aac', 'eac', 'eca', 'oac', 'oca'], 'rt': 10410}, {'state': ['eac', 'eca', 'oac', 'oca'], 'rt': 11209}]"
TFFNFMITZY,23,syllogistic,multiple-choice,All;boxers;architects/All;runners;architects,All;boxers;runners|All;runners;boxers|Some;boxers;runners|Some;runners;boxers|No;boxers;runners|No;runners;boxers|Some not;boxers;runners|Some not;runners;boxers|NVC,All;boxers;runners|All;runners;boxers|Some;boxers;runners,False,False,AA3,"['boxers', 'architects', 'runners']","['aac', 'aca', 'iac']",10776,"[{'state': ['aac'], 'rt': 6766}, {'state': ['aac', 'iac'], 'rt': 7483}, {'state': ['aac', 'aca', 'iac'], 'rt': 8825}]"
TFFNFMITZY,24,syllogistic,multiple-choice,No;carpenters;linguists/All;divers;linguists,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,All;carpenters;divers|No;carpenters;divers|No;divers;carpenters|Some not;divers;carpenters,False,False,EA3,"['carpenters', 'linguists', 'divers']","['aac', 'eac', 'eca', 'oca']",12869,"[{'state': ['eac'], 'rt': 7552}, {'state': ['eac', 'eca'], 'rt': 8251}, {'state': ['eac', 'eca', 'oca'], 'rt': 9262}, {'state': ['aac', 'eac', 'eca', 'oca'], 'rt': 11161}]"
TFFNFMITZY,25,syllogistic,multiple-choice,Some not;doctors;planners/Some not;typists;planners,All;doctors;typists|All;typists;doctors|Some;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists|Some not;typists;doctors|NVC,All;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists,False,False,OO3,"['doctors', 'planners', 'typists']","['aac', 'ica', 'eac', 'eca', 'oac']",11023,"[{'state': ['eca'], 'rt': 4912}, {'state': ['eac', 'eca'], 'rt': 5629}, {'state': ['eac', 'eca', 'oac'], 'rt': 6321}, {'state': ['aac', 'eac', 'eca', 'oac'], 'rt': 7061}, {'state': ['aac', 'ica', 'eac', 'eca', 'oac'], 'rt': 9347}]"
